Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-June-2023,950.20,970.50,950.20,968.90,962.718402368799895301,122256,4138,117698101.00,44104,36.08,20.30,18.70
5-June-2023,926.00,953.80,926.00,950.80,947.563097148971948329,183162,5523,173557552.00,58059,31.70,27.80,24.80
2-June-2023,920.05,930.55,920.05,926.00,925.053742017205890114,75788,2355,70107973.00,27965,36.90,10.50,5.95
1-June-2023,920.05,930.80,916.25,919.50,924.300092043950986596,104298,3126,96402651.00,37542,35.99,14.55,-0.55
31-May-2023,933.75,939.25,910.45,914.70,919.585395478396061410,185244,6938,170347677.00,73609,39.74,28.80,-19.05
30-May-2023,932.00,939.00,928.20,937.60,933.153062003082604648,65529,2512,61148587.00,23854,36.40,10.80,5.60
29-May-2023,928.15,937.75,928.00,929.20,933.700570155732881089,158027,5673,147549900.00,79283,50.17,9.75,1.05
26-May-2023,917.25,927.80,915.10,926.95,921.334691798267957208,64779,2000,59683140.00,33221,51.28,12.70,9.70
25-May-2023,915.55,923.40,912.60,921.00,916.917752725140587937,75042,3264,68807342.00,37701,50.24,10.80,5.45
24-May-2023,912.00,921.05,909.55,918.95,915.477445159162130958,48504,1658,44404318.00,18324,37.78,11.50,6.95
23-May-2023,916.50,922.40,912.40,915.10,918.221642899071164669,57922,2279,53185234.00,20756,35.83,10.00,-1.40
22-May-2023,917.60,928.15,915.00,917.50,919.813471719872097289,95385,4336,87736408.00,35916,37.65,13.15,-0.10
19-May-2023,919.60,927.00,909.45,924.50,916.977751539175170785,59285,2151,54363026.00,19002,32.05,17.55,4.90
18-May-2023,922.75,929.25,912.40,914.65,922.459567728097673651,151525,5941,139775686.00,73878,48.76,16.85,-8.10
17-May-2023,915.05,918.55,911.45,915.00,915.356565032138845128,150441,4721,137707157.00,64828,43.09,7.10,-0.05
16-May-2023,917.00,922.20,911.95,917.75,917.906879116077280814,64078,2706,58817637.00,30551,47.68,10.25,0.75
15-May-2023,913.80,919.45,909.10,915.30,915.720033589598806990,207207,11092,189743601.00,106124,51.22,10.35,1.50
12-May-2023,896.05,913.45,894.20,910.80,905.186553030303030303,137280,4487,124264010.00,57625,41.98,19.25,14.75
11-May-2023,891.00,899.85,889.05,895.65,895.351006299504377229,172712,6932,154637863.00,103314,59.82,10.80,4.65
10-May-2023,891.00,892.25,877.35,890.05,887.730655445160252010,211261,9734,187542866.00,90888,43.02,14.90,-0.95
9-May-2023,883.00,889.95,880.00,888.30,886.137082627784593857,197246,7940,174786995.00,121974,61.84,9.95,5.30
8-May-2023,867.95,881.00,865.25,878.75,878.622140859804059627,198836,5039,174701712.00,146976,73.92,15.75,10.80
5-May-2023,863.55,885.00,863.00,864.95,876.060202099838473963,208016,5981,182234539.00,97713,46.97,22.00,1.40
4-May-2023,861.45,867.00,857.05,865.75,861.936140233925216653,330020,9994,284456165.00,144557,43.80,9.95,4.30
3-May-2023,862.35,866.50,854.10,859.90,859.128663283690639514,181497,4356,155929275.00,72697,40.05,12.40,-2.45
2-May-2023,868.00,876.00,864.35,870.55,871.241217503762496351,349502,11779,304500548.00,242096,69.27,11.65,2.55
28-April-2023,882.10,889.15,853.75,860.00,862.094175381714698548,340503,11735,293545653.00,129545,38.05,35.40,-22.10
27-April-2023,886.60,889.80,877.60,881.05,882.853374160175991438,168190,5571,148487109.00,63399,37.69,12.20,-5.55
26-April-2023,878.00,889.50,875.00,887.80,881.945194808044678026,273423,11122,241144101.00,152227,55.67,14.50,9.80
25-April-2023,887.35,895.55,874.45,878.35,887.883391933978793522,253979,8185,225503736.00,95022,37.41,21.10,-9.00
24-April-2023,866.05,884.60,860.65,882.45,871.105578314184258505,219941,7954,191591832.00,128105,58.25,23.95,16.40
21-April-2023,868.55,873.80,857.70,863.75,867.004578439369863401,212081,6372,183875198.00,139788,65.91,16.10,-4.80
20-April-2023,872.55,875.10,864.40,868.80,869.261434418935753692,101142,2659,87918840.00,39047,38.61,10.70,-3.75
19-April-2023,866.85,874.40,862.55,873.15,869.631233689205219454,168600,6603,146619826.00,96753,57.39,11.85,6.30
18-April-2023,861.25,871.65,857.30,864.10,864.782692803007469352,182479,2710,157804681.00,124263,68.10,14.35,2.85
17-April-2023,880.00,880.10,850.00,864.40,868.618757051180959081,247299,7651,214808550.00,92472,37.39,30.10,-15.60
13-April-2023,860.85,867.55,845.15,864.60,856.686110707540316722,137660,4423,117931410.00,51551,37.45,22.40,3.75
12-April-2023,855.95,856.45,847.00,850.85,850.062199631299084641,93843,3542,79772387.00,24814,26.44,9.45,-5.10
11-April-2023,847.00,855.35,844.25,853.25,849.200656760720567011,171143,4439,145334748.00,80436,47.00,11.10,6.25
10-April-2023,858.95,858.95,844.05,847.05,848.596395939890104669,63151,2384,53589711.00,15414,24.41,14.90,-11.90
6-April-2023,861.65,863.30,849.25,851.80,854.712979665464086585,195136,9297,166785272.00,69505,35.62,14.05,-9.85
5-April-2023,868.30,870.00,857.20,860.75,860.639699032604801146,83730,3211,72061362.00,26262,31.37,12.80,-7.55
3-April-2023,863.05,866.50,856.55,864.45,862.618784643181609383,97963,2494,84504724.00,12570,12.83,9.95,1.40
31-March-2023,858.00,861.00,848.70,858.45,854.344192994723793782,157310,6417,134396885.00,77844,49.48,12.30,0.45
29-March-2023,830.20,848.50,830.15,843.00,836.384549401302429801,114248,4657,95555262.00,33541,29.36,18.35,12.80
28-March-2023,836.50,836.50,826.60,833.35,831.394604496253122398,90075,2887,74887869.00,18651,20.71,9.90,-3.15
27-March-2023,844.95,844.95,828.75,832.95,834.960736670387224177,116470,6779,97247877.00,55388,47.56,16.20,-12.00
24-March-2023,844.00,852.40,837.80,840.50,845.912623716584959763,86488,4893,73161291.00,43302,50.07,14.60,-3.50
23-March-2023,848.00,861.25,845.00,848.75,854.615405306272160410,122685,3880,104848491.00,65199,53.14,16.25,0.75
22-March-2023,854.55,859.90,847.20,849.50,851.900377019300392000,120153,3564,102358386.00,45386,37.77,12.70,-5.05
21-March-2023,841.75,857.05,838.70,855.15,849.082062283560806681,157088,4628,133380603.00,70816,45.08,18.35,13.40
20-March-2023,833.05,840.90,825.50,837.20,832.926259910844931432,146935,6424,122386020.00,73060,49.72,15.40,4.15
17-March-2023,839.65,841.30,823.00,837.55,832.382596438928762373,123446,5278,102754302.00,50118,40.60,18.30,-2.10
16-March-2023,818.00,837.55,814.25,830.85,824.415655013014989677,178256,11517,146957037.00,82276,46.16,23.30,12.85
15-March-2023,840.00,843.30,819.90,823.70,829.714676753892440166,125307,4356,103969057.00,31599,25.22,23.40,-16.30
14-March-2023,825.30,835.65,818.00,832.80,827.502697110766275031,121797,4537,100787346.00,38266,31.42,17.65,7.50
13-March-2023,848.95,856.95,828.40,832.25,843.225769011677584733,140440,5191,118422627.00,51628,36.76,28.55,-16.70
10-March-2023,858.00,860.00,845.60,851.75,852.177217761657875132,132893,7647,113248387.00,56187,42.28,14.40,-6.25
9-March-2023,863.80,874.20,861.90,868.20,869.462224098702882743,127899,3846,111203349.00,35461,27.73,12.30,4.40
8-March-2023,858.00,862.50,853.10,860.45,857.179242460507419818,66848,3354,57300718.00,16971,25.39,9.40,2.45
6-March-2023,856.50,863.80,855.85,859.45,860.064859339456938005,138916,6704,119476770.00,75501,54.35,7.95,2.95
3-March-2023,850.00,858.55,846.00,853.05,852.931960808441258805,130028,4043,110905037.00,55055,42.34,12.55,3.05
2-March-2023,872.00,872.00,844.00,845.40,851.639826939275595374,208944,7792,177945032.00,75943,36.35,28.00,-26.60
1-March-2023,846.00,868.90,845.25,865.25,861.559766348482689841,189513,6729,163276776.00,76168,40.19,23.65,19.25
28-February-2023,857.00,857.60,841.00,843.80,849.008104482617282110,107348,5402,91139322.00,39098,36.42,16.60,-13.20
27-February-2023,846.60,858.15,846.00,854.40,852.880585291695698992,78935,4252,67322129.00,24833,31.46,12.15,7.80
24-February-2023,853.80,854.65,844.70,851.05,850.205940974644438433,140482,5602,119438631.00,49014,34.89,9.95,-2.75
23-February-2023,833.15,848.40,830.05,845.15,838.468501693457341003,93005,4221,77981763.00,21368,22.98,18.35,12.00
22-February-2023,841.00,843.05,830.00,833.15,834.842361652377240841,87244,6094,72834987.00,30995,35.53,13.05,-7.85
21-February-2023,850.35,850.35,837.50,844.05,842.293918615444501003,66794,2753,56260180.00,14537,21.76,12.85,-6.30
20-February-2023,856.30,860.00,843.05,846.55,850.536502488415994508,58270,2587,49560762.00,21144,36.29,16.95,-9.75
17-February-2023,859.30,868.00,850.00,854.60,857.837291180747741106,248241,10240,212950387.00,159520,64.26,18.00,-4.70
16-February-2023,873.00,874.10,861.05,865.15,867.498676195405502249,100468,3753,87155857.00,58568,58.30,13.05,-7.85
15-February-2023,872.95,872.95,861.80,867.80,866.850693405649543037,103619,4672,89822202.00,70335,67.88,11.15,-5.15
14-February-2023,860.05,871.75,854.85,870.05,865.070030691460552446,110780,4514,95832458.00,74192,66.97,16.90,10.00
13-February-2023,865.85,870.60,856.65,858.85,861.074062748455751941,65404,2279,56317688.00,17503,26.76,13.95,-7.00
10-February-2023,870.15,872.30,864.20,867.15,868.433357685158641353,108137,5979,93909778.00,59332,54.87,8.10,-3.00
9-February-2023,872.10,876.05,862.70,867.85,867.177879630502403619,84872,5077,73599121.00,29653,34.94,13.35,-4.25
8-February-2023,881.20,886.00,868.45,872.10,875.779758131369776173,82028,3316,71838462.00,31774,38.74,17.55,-9.10
7-February-2023,885.55,888.05,871.75,878.95,879.419211439821770892,96505,13465,84868351.00,62780,65.05,16.30,-6.60
6-February-2023,879.55,898.85,871.35,882.55,888.162418989815862565,233304,14599,207211845.00,102366,43.88,27.50,3.00
3-February-2023,872.05,885.00,859.35,882.75,874.094901994359926582,186877,8657,163348233.00,74652,39.95,25.65,10.70
2-February-2023,853.90,871.85,837.90,868.45,857.218441704631134049,94167,4267,80721689.00,21834,23.19,33.95,14.55
1-February-2023,876.00,895.00,833.40,857.15,872.812501352257729505,277314,12048,242043126.00,82742,29.84,61.60,-18.85
31-January-2023,872.30,879.30,861.30,871.65,870.368243555003733190,119201,3841,103748765.00,56415,47.33,18.00,-0.65
30-January-2023,869.95,885.00,846.35,871.70,867.810827749564512115,216998,7636,188313214.00,72868,33.58,38.65,1.75
27-January-2023,893.25,893.25,851.10,873.25,870.543788348097145224,253435,20026,220626265.00,115026,45.39,42.15,-20.00
25-January-2023,906.00,910.05,884.40,891.70,895.160815010935881201,147679,6109,132196454.00,43972,29.78,25.65,-14.30
24-January-2023,934.25,934.30,903.75,910.05,914.811031061131610984,370463,14813,338903639.00,119337,32.21,30.55,-24.20
23-January-2023,936.00,939.60,924.40,933.35,932.606556711906355872,147879,6570,137912925.00,45506,30.77,15.20,-2.65
20-January-2023,933.95,934.60,924.75,930.70,930.468974031622216922,71279,2680,66322898.00,33556,47.08,9.85,-3.25
19-January-2023,924.10,937.95,920.80,928.45,930.126656168227618788,168914,6929,157111414.00,77849,46.09,17.15,4.35
18-January-2023,920.00,925.25,913.10,924.10,920.096614586778499517,75589,3548,69549183.00,27384,36.23,12.15,4.10
